"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2013-08-10T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0041,1","99999,9,9,Y","999999,9,9,9","+0140,1","+0120,1","99999,9",,,,,,,"10160,1,99999,0",,,,,"MET045METAR SBGR 100900Z 08008KT CAVOK 14/12 Q1016=",
"83075099999","2013-08-10T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0041,1","99999,9,9,Y","999999,9,9,9","+0150,1","+0130,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 101000Z 10008KT CAVOK 15/13 Q1017=",
"83075099999","2013-08-10T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0046,1","99999,9,9,Y","999999,9,9,9","+0150,1","+0130,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 101100Z 07009KT CAVOK 15/13 Q1017=",
"83075099999","2013-08-10T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0026,1","99999,9,9,Y","999999,9,9,9","+0180,1","+0130,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 101200Z 06005KT CAVOK 18/13 Q1018=",
"83075099999","2013-08-10T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+0220,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 101300Z 07004KT CAVOK 22/12 Q1018=",
"83075099999","2013-08-10T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","350,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0250,1","+0130,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 101400Z 35003KT CAVOK 25/13 Q1017=",
"83075099999","2013-08-10T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","320,1,N,0072,1","99999,9,9,Y","999999,9,9,9","+0270,1","+0110,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 101500Z 32014KT CAVOK 27/11 Q1017=",
"83075099999","2013-08-10T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","340,1,N,0072,1","99999,9,9,Y","999999,9,9,9","+0280,1","+0110,1","99999,9",,,,,,,"10160,1,99999,0",,,,"0124,1","MET048METAR SBGR 101600Z 34014G24KT CAVOK 28/11 Q1016=",
"83075099999","2013-08-10T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","310,1,N,0072,1","99999,9,9,Y","999999,9,9,9","+0280,1","+0100,1","99999,9",,,,,,,"10150,1,99999,0",,,,,"MET045METAR SBGR 101700Z 31014KT CAVOK 28/10 Q1015=",
"83075099999","2013-08-10T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","330,1,N,0072,1","99999,9,9,Y","999999,9,9,9","+0270,1","+0100,1","99999,9",,,,,,,"10150,1,99999,0",,,,,"MET045METAR SBGR 101800Z 33014KT CAVOK 27/10 Q1015=",
